Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1962","1962","ha","6880","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1963","1963","ha","5261","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1964","1964","ha","4047","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1965","1965","ha","4047","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1966","1966","ha","3600","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1967","1967","ha","3200","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1968","1968","ha","3200","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1969","1969","ha","3200","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1970","1970","ha","3200","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1971","1971","ha","2800","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1972","1972","ha","2800","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1973","1973","ha","2724","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1974","1974","ha","2656","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1975","1975","ha","2481","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1976","1976","ha","2398","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1977","1977","ha","2333","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1978","1978","ha","2215","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1979","1979","ha","2004","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1980","1980","ha","1927","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1981","1981","ha","1841","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1982","1982","ha","1588","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1983","1983","ha","1230","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1984","1984","ha","1131","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1985","1985","ha","3772","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1986","1986","ha","3158","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1987","1987","ha","3102","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1988","1988","ha","3369","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1989","1989","ha","3567","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1990","1990","ha","3345","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1991","1991","ha","3108","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1992","1992","ha","2924","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1993","1993","ha","2914","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1994","1994","ha","3080","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1995","1995","ha","2500","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1996","1996","ha","2651","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1997","1997","ha","2428","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1998","1998","ha","4047","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","1999","1999","ha","3240","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2000","2000","ha","4855","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2001","2001","ha","19970","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2002","2002","ha","29060","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2003","2003","ha","29071","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2004","2004","ha","50051","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2005","2005","ha","66830","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2006","2006","ha","98404","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2007","2007","ha","150832","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2008","2008","ha","223770","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2009","2009","ha","128386","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2010","2010","ha","152009","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2011","2011","ha","165542","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2012","2012","ha","197108","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2013","2013","ha","234714","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2014","2014","ha","307152","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2015","2015","ha","325308","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2016","2016","ha","334974","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2017","2017","ha","389878","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2018","2018","ha","400478","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2019","2019","ha","445099","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5312","Area harvested","56","Maize","2020","2020","ha","471709","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1961","1961","tonnes","7112","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1962","1962","tonnes","5080","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1963","1963","tonnes","4064","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1964","1964","tonnes","3048","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1965","1965","tonnes","3048","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1966","1966","tonnes","3000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1967","1967","tonnes","3000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1968","1968","tonnes","3000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1969","1969","tonnes","3000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1970","1970","tonnes","3000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1971","1971","tonnes","2000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1972","1972","tonnes","2000","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1973","1973","tonnes","2382","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1974","1974","tonnes","2358","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1975","1975","tonnes","2239","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1976","1976","tonnes","2152","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1977","1977","tonnes","1961","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1978","1978","tonnes","1770","","Official data"
"QCL","Crops and livestock products","16","Bangladesh","5510","Production","56","Maize","1979","1979","tonnes","1456","","Official data"
